customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST-327500,Male,0,No,No,31.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (auto),118.75,3675.24,No
CUST-903373,Male,0,Yes,Yes,10.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (auto),86.31,852.25,No
CUST-704598,Female,0,Yes,Yes,33.0,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,118.75,3919.02,No
CUST-892952,Female,0,Yes,No,39.0,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Electronic check,85.83,3361.8,No
CUST-903871,Female,0,No,No,54.0,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (auto),71.87,3864.48,No
CUST-384874,Female,0,No,Yes,2.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (auto),72.23,141.89,No
CUST-671840,Male,0,Yes,Yes,22.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (auto),118.75,2606.76,Yes
CUST-764518,Female,0,No,Yes,68.0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Electronic check,118.75,8070.63,Yes
CUST-461916,Male,0,Yes,No,9.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,118.25,1068.72,Yes
CUST-313030,Male,0,Yes,No,20.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,103.19,2057.12,No
CUST-835146,Female,0,Yes,No,8.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,142.59,No
CUST-100689,Female,0,No,Yes,41.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Mailed check,111.47,4568.1,No
CUST-293642,Female,0,No,No,50.0,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card (auto),108.2,5417.46,No
CUST-391335,Male,0,No,No,68.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,111.06,7543.68,No
CUST-558154,Female,0,Yes,No,57.0,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (auto),111.66,6369.14,Yes
CUST-812309,Female,0,Yes,No,26.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (auto),118.75,3093.13,No
CUST-551615,Female,0,No,No,2.0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,118.75,242.21,No
CUST-403984,Female,0,Yes,No,36.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (auto),52.15,1864.88,No
CUST-853471,Male,0,No,No,19.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,106.21,2020.21,No
CUST-353214,Female,0,No,No,10.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.51,748.98,No
CUST-214452,Female,0,Yes,Yes,4.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,114.08,449.56,Yes
CUST-700029,Female,0,Yes,No,43.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (auto),107.15,,No
CUST-689764,Female,0,No,No,31.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,118.75,3684.07,No
CUST-228748,Female,0,No,No,29.0,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,77.04,2235.1,Yes
CUST-473716,Male,0,No,No,4.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (auto),108.38,434.04,Yes
CUST-864560,Male,0,No,No,15.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (auto),116.11,1746.12,No
CUST-725080,Female,0,Yes,No,28.0,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,93.26,2603.43,No
CUST-990392,Female,0,No,Yes,49.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (auto),118.75,5813.04,No
CUST-593070,Female,0,No,No,4.0,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (auto),78.58,318.08,Yes
CUST-772196,Male,0,No,No,2.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (auto),36.64,83.27,No
CUST-381474,Male,0,Yes,Yes,51.0,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,87.52,4462.38,No
CUST-428993,Female,0,No,No,3.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (auto),118.75,348.43,Yes
CUST-570836,Female,1,Yes,No,37.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,118.75,4394.34,No
CUST-833192,Male,0,Yes,No,4.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (auto),109.07,443.3,Yes
CUST-384059,Female,0,No,No,18.0,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,103.25,1862.71,Yes
CUST-869127,Male,0,No,No,2.0,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,66.58,147.31,Yes
CUST-334508,Male,1,No,Yes,8.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,118.75,958.86,No
CUST-386855,Male,0,No,No,5.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (auto),39.64,207.87,No
CUST-179903,Male,0,Yes,No,16.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,34.94,562.97,No
CUST-749182,Male,0,No,No,60.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (auto),34.44,2068.98,No
CUST-906759,Female,0,No,Yes,6.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,118.75,695.79,Yes
CUST-185634,Female,0,No,No,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (auto),49.93,3595.75,No
CUST-773985,Female,1,No,Yes,16.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,38.61,622.15,No
CUST-938800,Male,1,No,No,63.0,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,93.75,5898.75,No
CUST-487446,Male,1,No,No,15.0,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (auto),118.75,1775.72,Yes
CUST-563806,Male,0,Yes,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,37.66,38.11,Yes
CUST-188386,Female,0,No,No,49.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (auto),39.95,1942.48,No
CUST-725677,Male,0,Yes,Yes,40.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,43.72,1760.21,No
CUST-776096,Female,0,Yes,No,27.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (auto),36.11,956.63,No
CUST-175252,Female,0,No,No,65.0,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Electronic check,71.29,4620.88,No
CUST-540039,Female,0,No,No,38.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Credit card (auto),118.75,4516.6,Yes
CUST-839493,Male,0,No,No,49.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Electronic check,101.34,4981.0,No
CUST-650879,Female,1,Yes,Yes,12.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,118.75,1432.69,Yes
CUST-908241,Male,1,Yes,Yes,50.0,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (auto),60.09,3015.31,No
CUST-805617,Male,0,No,Yes,40.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,118.75,4751.28,No
CUST-833299,Female,0,No,No,1.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (auto),106.32,103.56,No
CUST-890721,Female,0,No,No,60.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Mailed check,118.75,7115.34,No
CUST-394604,Female,0,No,Yes,1.0,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,70.45,73.02,No
CUST-797329,Male,0,No,No,21.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.5,487.74,No
CUST-669009,Female,0,No,No,35.0,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Credit card (auto),85.32,2972.39,No
CUST-558910,Female,0,Yes,No,1.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,107.77,111.08,Yes
CUST-945069,Male,1,No,Yes,12.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,43.76,526.85,No
CUST-533819,Female,1,No,No,45.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,39.5,1798.21,No
CUST-570344,Male,0,Yes,Yes,38.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (auto),114.33,4351.44,No
CUST-758450,Female,0,No,No,59.0,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Credit card (auto),73.53,4339.35,No
CUST-801745,Female,0,No,No,6.0,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,95.02,581.54,No
CUST-127441,Female,0,Yes,Yes,19.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (auto),118.75,2252.11,Yes
CUST-572608,Female,0,Yes,Yes,3.0,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (auto),85.55,270.85,No
CUST-781599,Male,0,No,No,17.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,54.01,901.68,No
CUST-547031,Female,0,No,No,7.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (auto),98.54,684.22,No
CUST-776383,Female,0,No,No,26.0,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,101.61,2641.63,Yes
CUST-808644,Male,0,Yes,No,37.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (auto),46.76,1748.33,No
CUST-803516,Male,1,No,No,8.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,118.75,937.76,Yes
CUST-534828,Female,0,Yes,No,47.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (auto),36.63,1728.78,No
CUST-759745,Female,0,Yes,Yes,50.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,105.87,5296.22,No
CUST-843436,Female,1,Yes,No,52.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (auto),19.23,987.87,No
CUST-195205,Female,0,No,No,29.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (auto),38.19,1104.23,No
CUST-294109,Female,0,Yes,Yes,18.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Bank transfer (auto),116.97,2111.0,No
CUST-135491,Male,1,Yes,No,32.0,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.59,3405.43,No
CUST-979510,Male,0,Yes,No,9.0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (auto),77.26,698.38,Yes
CUST-958287,Female,0,No,No,29.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (auto),39.7,1153.49,No
CUST-206695,Female,0,Yes,No,43.0,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (auto),118.75,5107.17,No
CUST-740385,Female,0,Yes,No,27.0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (auto),100.23,2715.34,No
CUST-417221,Female,0,No,No,66.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,118.75,7818.09,Yes
CUST-693796,Female,0,No,No,21.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (auto),37.41,767.07,Yes
CUST-745996,Female,0,No,No,45.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,52.79,2361.51,No
CUST-778141,Female,0,Yes,No,19.0,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,99.88,1896.21,No
CUST-488246,Male,1,No,Yes,45.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,103.15,4635.88,No
CUST-710468,Female,0,No,No,13.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.09,251.65,No
CUST-929957,Female,0,No,No,5.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (auto),116.39,580.27,No
CUST-211541,Male,1,No,No,28.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,118.75,3316.75,No
CUST-329593,Female,0,Yes,Yes,46.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (auto),31.0,1433.28,No
CUST-504933,Female,0,Yes,Yes,9.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (auto),54.72,494.61,No
CUST-613641,Female,0,Yes,Yes,6.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,115.6,684.86,No
CUST-352210,Female,0,Yes,No,10.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,93.27,929.35,Yes
CUST-626999,Male,0,No,No,47.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,41.8,1965.03,No
CUST-689767,Male,0,Yes,Yes,59.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,118.75,7031.57,No
CUST-764685,Male,1,No,No,9.0,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,91.63,828.81,No
CUST-143013,Male,0,No,No,44.0,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.33,4578.1,Yes
CUST-201773,Female,0,No,No,40.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Bank transfer (auto),118.75,4760.95,No
CUST-451304,Female,0,Yes,No,40.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,53.01,2128.6,No
CUST-999122,Female,1,No,No,54.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (auto),118.75,6423.28,Yes
CUST-125123,Male,0,Yes,No,5.0,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,104.87,508.49,No
CUST-346653,Male,0,Yes,Yes,10.0,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,90.66,901.47,Yes
CUST-984112,Male,0,Yes,Yes,14.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,42.67,583.41,No
CUST-694673,Female,0,Yes,No,10.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,118.75,1198.43,Yes
CUST-683127,Male,1,No,Yes,42.0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,117.71,4936.45,No
CUST-324405,Female,0,Yes,No,21.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,108.42,2252.14,No
CUST-829722,Female,0,No,No,4.0,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,95.26,393.15,No
CUST-232786,Female,0,Yes,No,25.0,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (auto),87.06,2184.39,No
CUST-508523,Male,0,No,No,13.0,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (auto),89.35,1152.14,No
CUST-410737,Male,0,Yes,Yes,38.0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (auto),118.75,4515.8,No
CUST-529925,Female,0,No,No,53.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (auto),118.75,6298.04,No
CUST-541785,Female,0,Yes,No,12.0,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (auto),86.13,1026.47,Yes
CUST-807134,Male,0,No,No,28.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,118.75,3342.26,No
CUST-607327,Female,0,No,No,14.0,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Credit card (auto),85.4,1203.63,No
CUST-136798,Female,0,No,No,72.0,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,80.7,5801.72,No
CUST-352906,Male,0,Yes,Yes,22.0,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,75.72,1657.36,No
CUST-570414,Male,0,No,No,33.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (auto),118.64,3913.66,No
CUST-868521,Male,1,No,No,26.0,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (auto),118.75,3081.4,Yes
CUST-906019,Male,1,No,Yes,62.0,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,90.13,5589.44,No
CUST-176685,Male,1,No,No,11.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,118.75,1298.12,Yes
CUST-401768,Female,0,No,No,8.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,40.76,332.33,No
CUST-233651,Male,0,No,No,44.0,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,64.77,2849.31,No
CUST-653417,Female,1,No,Yes,17.0,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,118.75,2011.7,Yes
CUST-415227,Female,0,Yes,No,9.0,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card (auto),101.51,922.59,No
CUST-522576,Male,0,Yes,No,20.0,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,113.8,2273.89,No
CUST-775099,Male,0,No,No,38.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (auto),93.11,3549.62,Yes
CUST-522490,Female,0,No,No,16.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,118.75,1890.83,No
CUST-205308,Female,0,Yes,No,65.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (auto),39.76,2597.49,No
CUST-413700,Female,0,Yes,Yes,20.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,109.48,2189.11,Yes
CUST-531164,Male,0,Yes,Yes,14.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,118.75,1664.05,No
CUST-529370,Male,0,Yes,Yes,50.0,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (auto),110.81,5550.99,No
CUST-494273,Male,0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (auto),48.45,29.06,No
CUST-281757,Female,0,No,No,2.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,118.75,250.3,Yes
CUST-703778,Female,0,Yes,Yes,43.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,,2283.57,No
CUST-344551,Female,0,Yes,Yes,47.0,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,87.4,4089.86,No
CUST-789054,Female,0,Yes,No,32.0,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (auto),85.64,2747.56,No
CUST-163297,Male,0,No,Yes,23.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,106.93,2445.71,No
CUST-105546,Female,1,No,No,15.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,56.74,850.98,No
CUST-237090,Male,0,Yes,Yes,7.0,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (auto),82.99,584.81,No
CUST-870165,Female,1,Yes,Yes,15.0,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,84.69,1277.0,Yes
CUST-319918,Female,0,No,No,39.0,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (auto),105.26,4100.84,No
CUST-167932,Female,0,No,No,23.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,118.75,2720.74,No
CUST-594180,Male,0,No,No,38.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Mailed check,94.72,3615.18,No
CUST-601528,Female,0,No,No,72.0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Credit card (auto),100.42,7207.65,No
CUST-885362,Female,0,No,No,46.0,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,102.22,4700.87,Yes
CUST-529173,Male,0,No,Yes,31.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,118.75,3683.67,No
CUST-807937,Male,0,No,No,57.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,35.99,2055.31,No
CUST-273584,Female,1,Yes,No,27.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (auto),112.99,3068.23,Yes
CUST-713572,Male,0,Yes,No,46.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,118.75,5448.2,Yes
CUST-969061,Male,1,Yes,Yes,58.0,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Bank transfer (auto),103.36,5992.6,No
CUST-311536,Male,0,No,No,42.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,36.18,1515.3,No
CUST-798794,Male,1,No,Yes,7.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (auto),43.24,302.38,No
CUST-216516,Male,0,Yes,Yes,33.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (auto),118.75,3925.08,Yes
CUST-560195,Female,0,No,Yes,37.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,118.75,4422.18,No
CUST-609268,Male,0,No,Yes,2.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,44.17,96.63,No
CUST-136555,Female,1,Yes,No,17.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,95.89,1642.25,Yes
CUST-916497,Male,0,No,No,42.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,114.81,4831.94,No
CUST-395194,Male,0,No,Yes,13.0,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,60.16,797.54,No
CUST-817410,Male,1,Yes,No,42.0,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Credit card (auto),88.74,3712.05,Yes
CUST-906645,Female,0,No,Yes,10.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (auto),107.62,1081.92,Yes
CUST-861262,Female,0,Yes,Yes,1.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,118.75,102.89,Yes
CUST-419402,Male,0,No,No,47.0,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (auto),67.05,3171.72,No
CUST-270883,Male,0,No,No,14.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,104.12,1461.2,Yes
CUST-426765,Male,0,No,No,61.0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (auto),117.24,7153.98,No
CUST-121192,Male,0,No,Yes,29.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,118.75,3448.26,No
CUST-625511,Female,0,Yes,No,25.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,118.75,2951.31,Yes
CUST-244852,Male,0,Yes,No,30.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (auto),18.95,545.49,No
CUST-884507,Female,0,No,No,33.0,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,90.89,2995.87,Yes
CUST-100388,Female,1,Yes,Yes,40.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,45.18,1800.09,No
CUST-337714,Female,0,No,No,18.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,,1438.95,Yes
CUST-941939,Female,0,Yes,No,23.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (auto),110.4,2534.28,No
CUST-847760,Male,0,Yes,No,2.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,118.75,240.68,Yes
CUST-126241,Female,0,No,No,26.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,118.75,3091.8,Yes
